NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
12,0,6.62014,73.93455,25.23997,117.91821,10.81844,5.85906,0.000000345
12,1,7.79189,80.04856,32.66313,133.63831,13.39261,6.48849,0.000000782
12,2,6.17996,55.07643,20.27076,96.38572,8.08455,4.56643,0.000000437
12,3,6.48091,50.69761,19.14473,98.04171,8.05612,5.03771,0.000000556
12,4,6.47226,69.65839,25.09498,118.20064,10.12102,5.73015,0.000001014
12,5,5.67778,51.79993,18.35472,91.33340,8.15055,4.62036,0.000000389
12,6,6.70227,77.53811,30.88055,111.26998,12.24328,5.55886,0.000000507
12,7,7.65693,85.21568,30.41963,126.02405,13.04429,6.10299,0.000000699
12,8,6.43363,63.96777,26.04520,98.39892,10.03662,4.89408,0.000000645
12,9,6.87457,54.22463,20.23342,111.81206,8.46911,5.21072,0.000000835
12,10,8.55935,89.25380,36.67686,126.04405,14.21773,6.03725,0.000001085
12,11,6.53240,76.39670,31.16946,115.03755,12.76619,5.89185,0.000000490
12,12,7.48904,66.74258,25.52594,117.81321,10.72051,5.79789,0.000000503
12,13,5.69959,49.95935,18.74416,84.53980,7.50068,4.04268,0.000000296
12,14,6.19924,61.17379,24.40974,106.66647,10.37722,5.29281,0.000000304
12,15,7.54625,71.79409,26.08129,118.55753,10.35572,5.81311,0.000000473
12,16,7.12886,66.43744,26.31542,116.10789,10.76009,5.84154,0.000000688
12,17,7.01944,70.12339,24.61443,115.59361,10.50502,5.76982,0.000000264
12,18,8.24034,96.15685,42.81372,124.83000,18.31935,6.85445,0.000001374
12,19,5.54859,54.24208,19.13595,94.97674,7.87311,4.52144,0.000000576
12,20,6.34348,64.70658,24.81524,85.52460,9.94351,4.36085,0.000000842
12,21,6.18710,47.55371,18.47817,99.95879,8.29503,5.19619,0.000000507
12,22,5.67241,52.69012,19.91459,85.72146,8.05658,4.13535,0.000000491
12,23,6.53204,66.79658,25.34439,109.82507,10.35713,5.07577,0.000000746
12,24,7.09484,63.35353,24.18623,107.55007,10.10031,5.45457,0.000000524
12,25,7.61075,100.68425,38.97209,121.79829,16.55386,6.17754,0.000001308
12,26,5.74567,53.38306,19.64232,87.49455,7.73583,4.26561,0.000000620
12,27,5.29641,51.23277,18.92854,83.21753,7.97912,3.92029,0.000000672
12,28,4.94257,48.28619,18.77640,80.87667,8.00790,4.12135,0.000000423
12,29,6.32212,56.74404,18.95156,107.67570,8.29338,5.28905,0.000000597
12,30,6.46112,53.00368,18.56504,103.34654,8.73491,5.02421,0.000000412
12,31,5.00551,50.75723,19.28863,76.94286,7.91205,4.21907,0.000000093
12,32,5.86804,53.44085,19.11068,93.50445,8.12716,4.81779,0.000000754
12,33,7.37320,88.30185,37.23391,119.03986,16.54976,6.46636,0.000000771
12,34,4.78575,51.31268,19.10767,79.33362,7.67748,3.93663,0.000000280
12,35,5.47868,66.48882,25.19501,96.07901,10.25112,4.95667,0.000000453
12,36,7.02984,50.37424,19.93111,98.94332,8.20562,4.80729,0.000000424
12,37,7.70812,72.61108,25.08911,122.08826,10.36655,6.85764,0.000000296
12,38,6.86610,50.19919,19.53493,107.18575,8.09008,5.74901,0.000000235
12,39,5.98766,57.39037,19.54986,105.49413,8.09977,4.92263,0.000000132
12,40,6.35641,76.83042,30.75949,107.47728,12.02239,5.28865,0.000001503
12,41,8.89824,111.81862,48.32401,142.52794,19.88443,7.78809,0.000001660
12,42,6.43864,69.54408,25.26841,110.90405,10.49770,5.68950,0.000000552
12,43,6.39415,55.57098,24.65444,100.15012,10.22121,5.02719,0.000000200
12,44,6.52120,64.36875,25.32606,101.01745,10.87607,5.09699,0.000001118
12,45,8.65969,93.14370,37.81495,134.75949,14.97039,6.95558,0.000000627
12,46,5.26925,49.64262,18.35341,85.24363,7.63805,4.36599,0.000000255
12,47,5.42197,62.54451,24.78349,95.83084,10.16050,4.83357,0.000000433
12,48,5.98758,45.83576,18.21316,95.04094,7.59289,4.67351,0.000000313
12,49,6.59924,61.82133,19.13493,102.92587,8.20443,5.14512,0.000000401
12,50,6.26111,72.75657,24.14125,105.96952,10.69810,5.25140,0.000001709
12,51,8.34546,93.07239,30.06519,125.80409,12.46774,6.43488,0.000001443
12,52,6.39214,73.61904,30.79195,104.42794,12.33506,5.28793,0.000000122
12,53,5.18229,52.71900,19.82302,84.32140,8.17885,4.56404,0.000000341
12,54,5.64335,60.65093,25.44777,92.88804,10.46160,4.91999,0.000000407
12,55,4.61182,36.20523,12.97716,64.55885,5.57969,3.22933,0.000000294
12,56,8.23941,98.28283,40.90056,130.94727,17.35941,7.01203,0.000000652
12,57,6.07043,58.68120,25.29265,98.39996,10.21141,5.19818,0.000000186
12,58,5.81310,51.40941,17.99275,78.71461,8.06630,3.93373,0.000000568
12,59,7.90413,84.20714,36.17425,137.04236,15.24419,6.97945,0.000000502
12,60,6.74082,77.60225,31.69459,111.56058,13.20681,5.90856,0.000000428
12,61,6.95053,71.56703,29.25494,106.08351,12.36788,5.46323,0.000000902
12,62,6.15577,56.14257,19.63651,92.58895,8.31907,4.38741,0.000000789
12,63,7.98745,79.04397,32.01308,120.87176,13.40473,6.38655,0.000001091
12,64,5.69617,53.98792,18.95095,82.38686,7.80267,4.20504,0.000000657
12,65,4.77388,40.70367,13.91317,79.65709,5.74620,3.85421,0.000000095
12,66,5.62952,50.42638,18.25751,91.50176,7.72535,4.44772,0.000000300
12,67,4.61515,48.73042,18.74199,75.64256,8.05880,3.78896,0.000000791
12,68,7.16073,85.99757,36.43214,117.12885,14.72684,6.15306,0.000000299
12,69,4.79720,40.28679,12.64514,69.85702,5.58034,3.78535,0.000000299
12,70,6.19908,71.77680,29.68375,105.14419,12.34388,5.42132,0.000000912
12,71,6.65121,78.55742,30.37909,111.70795,12.75998,5.61596,0.000000209
12,72,6.26868,45.22261,19.95503,95.61566,8.31732,4.76018,0.000000229
12,73,5.43531,49.63893,19.12515,84.13174,8.46910,4.70520,0.000000280
12,74,5.35218,59.02039,23.86864,91.77005,10.13514,4.47810,0.000000366
12,75,7.67914,73.44281,32.40429,118.67621,12.72938,5.76512,0.000000654
12,76,5.30584,41.20563,14.05383,79.46115,5.70087,3.97459,0.000000258
12,77,5.42067,50.99199,19.33343,86.90572,8.14813,4.39215,0.000000911
12,78,4.94095,50.06270,18.52466,79.13517,7.83775,4.00693,0.000000717
12,79,5.55174,52.96823,21.22340,97.07487,8.11117,4.53467,0.000000222
12,80,6.09094,49.73154,18.85173,94.29279,7.65700,4.49531,0.000000207
12,81,9.01308,94.30287,31.39214,139.34585,12.24623,6.56620,0.000001013
12,82,6.82639,83.90670,29.20254,113.79195,12.59391,5.73020,0.000000625
12,83,6.80555,76.57314,32.49562,106.24449,12.49444,5.43943,0.000001727
12,84,7.12873,72.97251,31.04500,116.30859,12.69274,5.91809,0.000000464
12,85,4.91980,48.68078,18.43649,75.33318,7.64953,3.79744,0.000000312
12,86,6.95754,72.34650,24.88808,122.67942,10.39413,5.93891,0.000000599
12,87,6.57897,60.11894,18.24812,104.27667,7.62256,5.03048,0.000000271
12,88,6.95009,69.09552,30.01717,112.09734,12.67881,5.55815,0.000000343
12,89,7.12076,58.02635,19.23313,103.23757,8.63430,5.01516,0.000002671
12,90,6.42480,60.91655,25.37771,94.65785,10.53045,4.89540,0.000000854
12,91,7.54764,73.47470,29.55461,110.12431,11.69164,5.44529,0.000000388
12,92,5.10632,44.26689,14.79459,80.87842,5.77261,3.71410,0.000000758
12,93,7.78723,90.60127,33.50337,147.67002,13.25352,6.65987,0.000001162
12,94,8.47552,75.97662,25.48333,137.95533,10.13807,7.47562,0.000000406
12,95,9.85500,81.13698,30.35494,125.99555,10.62411,6.87838,0.000000242
12,96,12.34739,121.41682,38.70365,177.87393,12.66078,8.47997,0.000000754
12,97,7.81978,102.06771,41.53083,144.19027,15.96552,6.72799,0.000000475
12,98,8.83217,92.33012,38.05371,152.48927,19.01868,8.97800,0.000000663
12,99,7.11458,80.95210,28.76485,114.06617,11.25854,6.03961,0.000000960
16,0,15.44681,129.46820,53.43820,220.82752,21.61595,10.18981,0.000001166
16,1,9.07855,77.49370,25.91314,138.97632,10.61040,6.96074,0.000000392
16,2,9.56982,73.94486,24.94851,129.17895,10.94628,6.75929,0.000001058
16,3,8.86618,77.39149,25.91721,138.92022,10.94676,8.22452,0.000000955
16,4,8.19916,53.59486,19.30596,122.34947,7.76950,5.54540,0.000000149
16,5,10.30070,61.04505,26.52609,148.14655,10.95687,7.16938,0.000000591
16,6,9.75507,66.99840,20.76121,133.68618,8.11917,6.07004,0.000000361
16,7,8.49772,63.09791,26.32305,122.06827,10.59398,6.32386,0.000000719
16,8,7.57900,50.95432,18.01367,104.96390,7.78403,5.04954,0.000000404
16,9,8.30087,70.18220,24.84761,124.38179,10.19654,6.09019,0.000000351
16,10,9.63715,71.95758,24.16337,132.05723,10.11405,6.49627,0.000000340
16,11,12.86131,109.40045,44.39597,212.69762,18.19258,10.38792,0.000001684
16,12,11.93076,101.56965,36.72350,187.35058,14.82840,9.58787,0.000000323
16,13,14.92879,108.02800,35.13534,166.78655,14.46267,8.00216,0.000000480
16,14,10.85101,87.11397,34.08454,145.74888,13.27264,6.84373,0.000000300
16,15,11.00242,83.09448,32.32969,149.18642,14.19845,7.89766,0.000000452
16,16,8.74463,58.13493,20.68162,131.14184,8.72876,6.26297,0.000000466
16,17,9.67363,76.55258,33.33287,136.25072,13.41517,7.65560,0.000000521
16,18,14.16591,117.41271,36.04489,190.24992,14.70550,9.09447,0.000002149
16,19,8.28541,64.62016,23.86297,127.70859,10.13642,6.03661,0.000001313
16,20,8.33746,51.35611,18.23284,110.54048,7.94250,5.49363,0.000000884
16,21,7.89062,48.68297,17.85195,103.48038,7.47188,4.85116,0.000001049
16,22,10.40289,105.19500,31.44912,156.04864,12.38547,7.84996,0.000000692
16,23,10.68350,97.60431,40.87937,165.00663,16.85969,7.98409,0.000001047
16,24,7.89092,65.85562,23.73276,119.06530,10.10705,5.87267,0.000001640
16,25,7.74652,51.07772,19.36734,115.72821,7.51838,5.15466,0.000000446
16,26,10.33435,85.78425,34.32021,159.31309,14.28376,7.65431,0.000001423
16,27,8.01293,61.14116,24.33222,125.19937,10.53408,6.32451,0.000001193
16,28,8.13248,58.67251,18.83167,117.24276,8.08105,5.54910,0.000000596
16,29,8.03955,62.59804,23.43143,113.73475,9.95360,5.56890,0.000000353
16,30,8.82363,65.77339,25.13840,121.81280,10.49939,5.93331,0.000000236
16,31,8.88573,60.28339,18.44728,131.49376,7.63262,6.09802,0.000000352
16,32,9.35753,77.28934,30.24723,127.19320,12.46563,6.30860,0.000000682
16,33,10.78013,118.30060,45.94852,168.53194,19.25628,8.38765,0.000001758
16,34,9.36290,68.11683,24.22979,140.53454,10.11363,6.81959,0.000000276
16,35,10.69440,73.44426,31.31178,143.71288,12.15732,7.00389,0.000000659
16,36,10.15332,82.84685,29.68110,160.04113,12.28588,7.90838,0.000000408
16,37,8.27716,74.15860,28.18839,128.54439,11.91588,6.29339,0.000000420
16,38,8.53640,56.68438,19.17573,113.59995,8.11979,5.69861,0.000000697
16,39,8.52787,53.44409,18.27754,110.76887,7.74004,5.24625,0.000000685
16,40,10.35368,75.48052,28.58536,145.78037,12.83026,7.26955,0.000000775
16,41,9.04309,84.83065,34.21414,123.65750,14.49355,6.57371,0.000001571
16,42,10.68604,93.34452,34.78680,158.32474,14.87734,7.75902,0.000000302
16,43,7.79859,53.16724,18.18212,118.55899,7.80543,5.60043,0.000000454
16,44,10.83814,75.18038,25.06878,139.53942,10.31750,6.47995,0.000000935
16,45,8.75000,62.87885,24.86927,125.51489,10.65858,6.00503,0.000000630
16,46,12.38015,108.25612,45.63593,185.40000,19.18667,9.14238,0.000001230
16,47,9.37222,83.24388,29.80385,148.31392,12.17813,6.97007,0.000000553
16,48,10.99028,100.15830,40.57875,175.50545,17.33301,8.76035,0.000000779
16,49,8.92897,71.61914,24.11859,136.54153,10.36309,6.47991,0.000001500
16,50,8.36283,63.94440,24.05831,113.35772,10.10570,5.61027,0.000001006
16,51,11.71316,98.06517,41.21608,168.45848,16.49896,8.14709,0.000000862
16,52,11.35976,117.24137,40.26341,177.56495,16.88260,8.71310,0.000001901
16,53,8.95188,95.98441,36.98903,140.72474,15.41665,7.23139,0.000000708
16,54,9.20621,83.08247,30.38522,139.35116,12.71647,6.90000,0.000001178
16,55,9.67475,92.36323,35.62096,149.65943,15.91580,7.71480,0.000001126
16,56,10.78451,106.41313,41.64296,168.49303,16.67610,8.29014,0.000000328
16,57,7.25210,48.18589,18.54177,106.04723,7.50220,5.13539,0.000000205
16,58,9.42922,60.49706,19.60466,127.03387,7.98169,6.37741,0.000000258
16,59,8.61767,55.85208,18.78108,117.45910,8.68906,6.61887,0.000000436
16,60,9.67348,57.32949,24.06430,142.85887,10.23616,6.61122,0.000000732
16,61,8.34955,69.22910,24.38652,115.88378,9.69054,5.64427,0.000000711
16,62,8.29708,69.63484,29.79060,126.34191,12.36819,6.26765,0.000000574
16,63,9.52905,68.72406,24.99265,133.52244,10.83145,6.58138,0.000000554
16,64,11.48931,104.70178,35.24491,188.58012,14.38274,8.67490,0.000000685
16,65,6.52285,44.73525,17.75497,92.18259,7.81841,4.72060,0.000000307
16,66,7.76030,55.49288,20.09452,107.78971,7.77241,6.19383,0.000000114
16,67,9.05798,81.90488,30.31061,138.62853,12.42507,6.93684,0.000000617
16,68,7.98824,68.06196,24.57914,124.02626,10.57150,5.94441,0.000000429
16,69,9.77824,69.46425,24.32641,141.71638,10.23577,6.70514,0.000000344
16,70,9.92943,66.87060,25.64763,139.77192,10.30833,6.81591,0.000000574
16,71,8.27540,62.48829,23.94971,110.43199,10.38972,5.63193,0.000001012
16,72,9.24519,54.19432,18.44095,130.91120,8.47126,6.89127,0.000000210
16,73,9.41147,69.67101,24.29412,136.24196,10.13469,6.50105,0.000000208
16,74,8.25750,53.27692,18.94891,116.88129,8.12670,5.36266,0.000000223
16,75,9.86343,76.81678,31.54785,136.24160,12.62823,6.57283,0.000000592
16,76,8.83922,81.93537,29.14195,137.46309,12.80946,6.97900,0.000000502
16,77,8.70243,68.60179,23.34916,133.29398,10.42049,6.51653,0.000000493
16,78,9.61968,82.67870,29.86041,136.76932,12.61370,6.75977,0.000000551
16,79,8.37536,60.20367,23.13507,126.70885,10.13492,6.09844,0.000000339
16,80,11.74743,110.46190,45.79964,166.66404,19.55770,8.36424,0.000001532
16,81,9.85538,70.21540,29.64289,153.22735,12.38561,7.83775,0.000000177
16,82,8.37080,68.65226,25.16551,129.44592,10.20434,6.28942,0.000000395
16,83,9.63276,89.44563,35.68447,143.99500,14.59904,7.28252,0.000000315
16,84,9.78055,77.63382,24.93411,146.91178,10.11515,7.51070,0.000001090
16,85,10.49479,76.69675,28.49247,151.37063,12.77716,7.70192,0.000000847
16,86,11.03283,73.56434,24.87841,147.91537,10.60123,6.96726,0.000000394
16,87,8.11446,56.45610,19.96128,126.34877,8.13108,5.69750,0.000000319
16,88,10.06171,71.15287,25.08690,165.80658,10.12787,7.33596,0.000000376
16,89,6.69893,50.50366,18.34843,98.32349,7.62401,4.79879,0.000000310
16,90,10.37580,96.16469,35.18292,152.51090,14.73497,7.53781,0.000000721
16,91,7.87049,49.87108,18.59966,119.92621,8.41982,6.46920,0.000000459
16,92,10.55110,82.62355,35.55401,160.27088,14.45906,7.75222,0.000000742
16,93,10.85327,82.62185,29.32205,160.09740,12.99306,7.92154,0.000000980
16,94,9.33148,66.16512,24.49101,129.37267,10.31143,6.21533,0.000000475
16,95,9.36335,72.12470,24.65918,134.26378,10.74470,6.35106,0.000000500
16,96,9.23644,66.05042,24.21093,134.04858,10.31829,6.91897,0.000000337
16,97,7.97748,54.67741,18.36360,107.11287,7.95859,5.19891,0.000000378
16,98,11.95798,85.58320,30.17652,167.94435,12.28904,7.83317,0.000001048
16,99,8.24553,79.73615,29.24184,126.59391,12.35626,6.20062,0.000000190
20,0,14.48724,108.60429,42.77774,213.91467,17.07711,10.36295,0.000001551
20,1,12.83658,89.12467,30.58029,170.34218,12.59508,8.13653,0.000000324
20,2,11.97603,71.73145,25.61834,169.59907,10.57384,8.42061,0.000000193
20,3,16.51651,93.73203,26.09274,199.18440,10.57082,10.15511,0.000000714
20,4,13.69594,113.28439,36.82782,202.05954,14.41022,9.35214,0.000001317
20,5,12.12669,80.49481,29.79543,171.84450,12.24025,8.20818,0.000000578
20,6,12.28447,82.65313,29.05566,177.56632,12.44245,8.23215,0.000000534
20,7,10.32864,62.57179,19.74356,143.75882,7.93343,7.01363,0.000000305
20,8,12.76785,80.67584,30.07525,156.56788,12.47702,7.62724,0.000000431
20,9,13.15232,87.36095,29.32141,189.20647,11.90026,9.18848,0.000001030
20,10,11.39050,71.26015,24.32375,154.21888,10.16991,7.15746,0.000000256
20,11,13.00711,80.42032,24.81898,181.28613,10.06366,9.01326,0.000000904
20,12,11.50892,82.62954,29.84510,166.86920,12.76493,8.14725,0.000000760
20,13,10.50102,66.76345,24.62492,143.43425,10.77211,7.56793,0.000000703
20,14,11.25152,84.10436,35.68133,152.39879,14.68365,7.46985,0.000001191
20,15,14.22971,102.06651,39.40648,211.67213,16.52342,10.18885,0.000001068
20,16,15.34801,118.50913,39.77767,213.30371,16.41220,10.16007,0.000000670
20,17,13.97210,93.27014,30.81921,205.24804,12.35291,9.46984,0.000000633
20,18,12.57421,85.81164,30.72438,177.81802,12.41247,8.63387,0.000000711
20,19,10.71798,67.03442,24.90763,139.79496,10.76704,6.80217,0.000000381
20,20,13.69269,93.58355,30.14218,191.89311,11.94727,8.96242,0.000000316
20,21,12.94887,90.49254,24.95878,179.17029,10.06866,8.19898,0.000000268
20,22,15.30880,116.81340,39.50570,210.53779,16.65821,10.74253,0.000000405
20,23,9.92227,59.77023,19.09136,136.83801,8.14719,6.33356,0.000000255
20,24,13.96506,87.84304,29.85655,192.48161,12.58676,9.05571,0.000000568
20,25,14.79209,92.03079,29.63549,196.13481,12.32960,9.12514,0.000000697
20,26,10.97313,61.11488,18.78571,152.04543,8.37752,7.01149,0.000000696
20,27,12.97807,78.41308,24.05633,166.45372,10.17515,8.27152,0.000001772
20,28,13.69750,86.36949,29.48413,194.44522,11.90688,9.39563,0.000000497
20,29,15.17578,89.63639,29.89715,225.76812,13.42591,9.80502,0.000000288
20,30,14.35784,90.53123,30.72396,207.80537,12.30050,9.77437,0.000000413
20,31,14.95537,90.45932,29.18765,180.92256,12.32234,8.72418,0.000000387
20,32,12.86742,95.97462,34.43384,185.99275,14.16961,9.20055,0.000000431
20,33,12.13576,79.20182,30.29364,178.02410,12.09550,8.35745,0.000000803
20,34,11.95592,79.53697,29.99211,168.39962,12.10913,7.94640,0.000000472
20,35,12.04944,93.70540,29.55868,172.18047,11.93630,8.08335,0.000001270
20,36,12.34297,82.18341,23.66264,168.29524,11.02707,8.58720,0.000000476
20,37,11.25599,61.44556,18.73271,148.80954,8.17452,7.20357,0.000000386
20,38,13.32755,93.17792,34.88077,189.85678,14.56778,9.25978,0.000001631
20,39,13.69790,92.38189,29.18416,172.34109,12.16211,8.47277,0.000001222
20,40,13.47961,74.03686,23.80377,182.28974,10.41306,8.67828,0.000001280
20,41,12.95671,75.23965,24.35812,180.87289,10.46608,8.57039,0.000000394
20,42,11.40816,50.23625,20.31106,140.74237,8.26438,6.82606,0.000000190
20,43,13.44953,85.03032,29.86595,174.08510,12.74268,8.58085,0.000000473
20,44,11.36026,65.47534,25.18825,148.59754,11.23355,7.37771,0.000000764
20,45,12.66958,66.72899,25.74915,171.50385,10.40464,8.33059,0.000001036
20,46,11.18045,90.84583,34.95231,162.87055,13.88056,7.80222,0.000000735
20,47,12.54404,72.15758,25.55837,163.97172,11.26802,8.77946,0.000000166
20,48,11.44868,62.12014,18.59495,154.72815,8.03774,7.55366,0.000000237
20,49,12.34012,74.26920,31.02596,143.07404,12.66971,7.06977,0.000000455
20,50,14.50237,93.87990,28.78624,199.05097,12.53180,9.22592,0.000000611
20,51,11.82213,84.86975,30.83270,167.00251,12.37942,8.15464,0.000000496
20,52,10.61309,65.77362,23.85607,143.77445,9.88902,6.96437,0.000001647
20,53,13.11543,81.89444,23.63578,183.63965,10.26859,8.34426,0.000000776
20,54,11.73940,81.42162,25.42589,163.19199,10.13760,7.68443,0.000000191
20,55,14.10796,98.11918,29.51771,194.58930,12.09039,8.84295,0.000000695
20,56,12.77202,85.73335,29.01731,181.96630,12.66641,9.27111,0.000000429
20,57,13.35244,66.25865,24.04869,177.78222,9.70335,8.27546,0.000000509
20,58,12.48320,68.67432,24.69446,142.99935,10.14797,6.72311,0.000000436
20,59,14.63839,97.09439,35.33761,188.43708,14.49611,8.81588,0.000000906
20,60,12.63947,87.23870,29.28352,184.00887,12.88016,9.14745,0.000000948
20,61,14.56474,70.21007,25.47664,180.48161,10.32319,8.33327,0.000000495
20,62,13.58359,83.98702,31.22775,202.06457,12.95295,9.25554,0.000000293
20,63,13.99247,93.56043,31.55104,184.38262,12.58926,8.80479,0.000000379
20,64,13.26442,71.28337,26.89990,206.27254,10.76943,8.59566,0.000000932
20,65,16.11634,81.96621,27.10133,207.46144,11.07154,10.01043,0.000000109
20,66,17.95537,102.92167,35.80997,228.05176,14.99181,11.47146,0.000000842
20,67,11.67238,70.62421,25.53534,166.12109,10.46871,8.08122,0.000000588
20,68,16.04093,116.06311,36.26733,217.64535,14.71129,10.77943,0.000000485
20,69,11.86633,75.99845,24.66134,162.17252,9.98571,7.88681,0.000001417
20,70,13.33098,92.84791,29.33125,184.30010,12.82602,8.96496,0.000000383
